CD_PROCEDIMENTO,DS_PROCEDIMENTO,CD_GRUPO,GRUPO,Qtd_Atendimentos,Competencia,Ano,Mes
0304080080,IMUNOTERAPIA COM MOLECULA BISPECIIFICA ATIVADORA DE CELULAS T PARA LEUCEMIA LINFOBLASTICA AGUDA (,03,Procedimentos clínicos,0,2026-05-01,2026,5
0304090050,IODOTERAPIA DE CARCINOMA DIFERENCIADO DE TIREOIDE( 30mCi),03,Procedimentos clínicos,0,2026-05-01,2026,5
0304090069,IODOTERAPIA DE CARCINOMA DIFERENCIADO DE TIREOIDE( 50mCi),03,Procedimentos clínicos,0,2026-05-01,2026,5
0305010018,DIALISE PERITONEAL INTERMITENTE DPI (1 SESSAO POR SEMANA -EXCEPCIONALIDADE),03,Procedimentos clínicos,0,2026-05-01,2026,5
0305010026,DIALISE PERITONEAL INTERMITENTE DPI (MAXIMO 2 SESSOES POR SEMANA),03,Procedimentos clínicos,0,2026-05-01,2026,5
0305010093,HEMODIALISE (MAXIMO 1 SESSAO POR SEMANA - EXCEPCIONALIDADE),03,Procedimentos clínicos,1,2026-05-01,2026,5
0305010107,HEMODIALISE (MAXIMO 3 SESSOES POR SEMANA),03,Procedimentos clínicos,68,2026-05-01,2026,5
0305010115,HEMODIALISE EM PACIENTE COM SOROLOGIA POSITIVA PARA HIV E/OU HEPATITE B E/OU HEPATITE C (MAXIMO 3 S,03,Procedimentos clínicos,0,2026-05-01,2026,5
0305010123,HEMODIALISE EM PACIENTE COM SOROLOGIA POSITIVA PARA HIV E/OU HEPATITE B E/OU HEPATITE C (EXCEPCIONAL,03,Procedimentos clínicos,0,2026-05-01,2026,5
0305010166,MANUTENCAO E ACOMPANHAMENTO DOMICILIAR DE PACIENTE SUBMETIDO A DPA /DPAC,03,Procedimentos clínicos,2,2026-05-01,2026,5
0305010182,TREINAMENTO DE PACIENTE SUBMETIDO A DIALISE PERITONEAL - DPAC-DPA (9 DIAS),03,Procedimentos clínicos,0,2026-05-01,2026,5
0305010204,HEMODIALISE PEDIATRICA (MAXIMO 04 SESSOES POR SEMANA),03,Procedimentos clínicos,0,2026-05-01,2026,5
0305010212,IDENTIFICACAO DE PACIENTE SOB TRATAMENTO DIALITICO EM TRANSITO,03,Procedimentos clínicos,0,2026-05-01,2026,5
0305020056,TRATAMENTO DA DOENCA RENAL CRONICA - DRC,03,Procedimentos clínicos,0,2026-05-01,2026,5
0306010011,COLETA DE SANGUE P/ TRANSFUSAO,03,Procedimentos clínicos,837,2026-05-01,2026,5
0306010020,COLETA DE SANGUE P/ TRANSFUSAO (C/ PROCESSADORA AUTOMATICA),03,Procedimentos clínicos,1,2026-05-01,2026,5
0306010038,TRIAGEM CLINICA DE DOADOR (A) DE SANGUE,03,Procedimentos clínicos,19,2026-05-01,2026,5
0306020017,AFERESE TERAPEUTICA,03,Procedimentos clínicos,1,2026-05-01,2026,5
0306020025,APLICACAO DE CONCENTRADO DO FATOR IX DA COAGULACAO.,03,Procedimentos clínicos,11,2026-05-01,2026,5
0306020033,APLICACAO DE FATOR VIII DE COAGULACAO,03,Procedimentos clínicos,56,2026-05-01,2026,5
0306020041,SANGRIA TERAPEUTICA,03,Procedimentos clínicos,49,2026-05-01,2026,5
0306020050,TRANSFUSAO DE CONCENTRADO DE GRANULOCITOS,03,Procedimentos clínicos,0,2026-05-01,2026,5
0306020068,TRANSFUSAO DE CONCENTRADO DE HEMACIAS,03,Procedimentos clínicos,74,2026-05-01,2026,5
0306020076,TRANSFUSAO DE CONCENTRADO DE PLAQUETAS,03,Procedimentos clínicos,21,2026-05-01,2026,5
0306020084,TRANSFUSAO DE CRIOPRECIPITADO,03,Procedimentos clínicos,0,2026-05-01,2026,5
0306020092,TRANSFUSAO DE PLAQUETAS POR AFERESE,03,Procedimentos clínicos,16,2026-05-01,2026,5
0306020106,TRANSFUSAO DE PLASMA FRESCO,03,Procedimentos clínicos,0,2026-05-01,2026,5
0306020122,TRANSFUSAO DE SANGUE / COMPONENTES IRRADIADOS,03,Procedimentos clínicos,105,2026-05-01,2026,5
0306020130,TRANSFUSAO DE SUBSTITUICAO / TROCA (EXSANGUINEOTRANSFUSAO),03,Procedimentos clínicos,0,2026-05-01,2026,5
0306020149,TRANSFUSAO DE UNIDADE DE SANGUE TOTAL,03,Procedimentos clínicos,0,2026-05-01,2026,5
0306020165,APLICACAO DE CONCENTRADO DE FATOR VIII PARA DOENCA DE VON WILLEBRAND,03,Procedimentos clínicos,6,2026-05-01,2026,5
0306020173,APLICACAO DE CONCENTRADO DO FATOR DE VII ATIVADO RECOMBINANTE,03,Procedimentos clínicos,0,2026-05-01,2026,5
0306020181,APLICACAO DE CONCENTRADO DO FATOR XIII DA COAGULACAO,03,Procedimentos clínicos,0,2026-05-01,2026,5
0306020190,APLICACAO DO COMPLEXO PROTROMBINICO,03,Procedimentos clínicos,0,2026-05-01,2026,5
0306020203,APLICACAO DE COMPLEXO PROTROMBINICO PARCIALMENTE ATIVADO,03,Procedimentos clínicos,0,2026-05-01,2026,5
0306020211,APLICACAO DE CONCENTRADO DE FATOR I - FIBRINOGENIO,03,Procedimentos clínicos,6,2026-05-01,2026,5
0307010015,CAPEAMENTO PULPAR,03,Procedimentos clínicos,34,2026-05-01,2026,5
0307010031,RESTAURACAO DE DENTE PERMANENTE ANTERIOR COM RESINA COMPOSTA,03,Procedimentos clínicos,55,2026-05-01,2026,5
0307010058,TRATAMENTO DE NEVRALGIAS FACIAIS,03,Procedimentos clínicos,0,2026-05-01,2026,5
0307010066,TRATAMENTO INICIAL DO DENTE TRAUMATIZADO,03,Procedimentos clínicos,0,2026-05-01,2026,5
0307010074,TRATAMENTO RESTAURADOR ATRAUMATICO (TRA/ART),03,Procedimentos clínicos,9,2026-05-01,2026,5
0307010082,RESTAURACAO DE DENTE DECIDUO POSTERIOR COM RESINA COMPOSTA,03,Procedimentos clínicos,0,2026-05-01,2026,5
0307010090,RESTAURACAO DE DENTE DECIDUO POSTERIOR COM AMALGAMA,03,Procedimentos clínicos,0,2026-05-01,2026,5
0307010104,RESTAURACAO DE DENTE DECIDUO POSTERIOR COM IONOMERO DE VIDRO,03,Procedimentos clínicos,0,2026-05-01,2026,5
0307010112,RESTAURACAO DE DENTE DECIDUO ANTERIOR COM RESINA COMPOSTA.,03,Procedimentos clínicos,0,2026-05-01,2026,5
0307010120,RESTAURACAO DE DENTE PERMANENTE POSTERIOR COM RESINA COMPOSTA,03,Procedimentos clínicos,10,2026-05-01,2026,5
0307010139,RESTAURACAO DE DENTE PERMANENTE POSTERIOR COM AMALGAMA,03,Procedimentos clínicos,0,2026-05-01,2026,5
0307010147,ADEQUACAO DO COMPORTAMENTO DA PESSOA COM DEFICIENCIA,03,Procedimentos clínicos,0,2026-05-01,2026,5
0307010155,ADEQUACAO DO COMPORTAMENTO DE CRIANCAS,03,Procedimentos clínicos,0,2026-05-01,2026,5
0307020010,ACESSO A POLPA DENTARIA E MEDICACAO (POR DENTE),03,Procedimentos clínicos,10,2026-05-01,2026,5
0307020029,CURATIVO DE DEMORA C/ OU S/ PREPARO BIOMECANICO,03,Procedimentos clínicos,4,2026-05-01,2026,5
0307020037,TRATAMENTO ENDODONTICO DE DENTE DECIDUO,03,Procedimentos clínicos,0,2026-05-01,2026,5
0307020045,TRATAMENTO ENDODONTICO DE DENTE PERMANENTE BIRRADICULAR,03,Procedimentos clínicos,0,2026-05-01,2026,5
0307020053,TRATAMENTO ENDODONTICO DE DENTE PERMANENTE COM TRES OU MAIS RAIZES,03,Procedimentos clínicos,0,2026-05-01,2026,5
0307020061,TRATAMENTO ENDODONTICO DE DENTE PERMANENTE UNIRRADICULAR,03,Procedimentos clínicos,0,2026-05-01,2026,5
0307020070,PULPOTOMIA DENTARIA,03,Procedimentos clínicos,6,2026-05-01,2026,5
0307020088,RETRATAMENTO ENDODONTICO EM DENTE PERMANENTE BI-RADICULAR,03,Procedimentos clínicos,0,2026-05-01,2026,5
0307020096,RETRATAMENTO ENDODONTICO EM DENTE PERMANENTE COM 3 OU MAIS RAIZES,03,Procedimentos clínicos,0,2026-05-01,2026,5
0307020100,RETRATAMENTO ENDODONTICO EM DENTE PERMANENTE UNI-RADICULAR,03,Procedimentos clínicos,0,2026-05-01,2026,5
0307020118,SELAMENTO DE PERFURACAO RADICULAR,03,Procedimentos clínicos,0,2026-05-01,2026,5
0307030024,RASPAGEM ALISAMENTO SUBGENGIVAIS (POR SEXTANTE),03,Procedimentos clínicos,195,2026-05-01,2026,5
0307030032,RASPAGEM CORONO-RADICULAR (POR SEXTANTE),03,Procedimentos clínicos,19,2026-05-01,2026,5
0307030040,PROFILAXIA / REMOCAO DA PLACA BACTERIANA,03,Procedimentos clínicos,88,2026-05-01,2026,5
0307030059,RASPAGEM ALISAMENTO E POLIMENTO SUPRAGENGIVAIS (POR SEXTANTE),03,Procedimentos clínicos,124,2026-05-01,2026,5
0307030067,TRATAMENTO DE GENGIVITE ULCERATIVA NECROSANTE AGUDA (GUNA),03,Procedimentos clínicos,0,2026-05-01,2026,5
0307030075,TRATAMENTO DE LESOES DA MUCOSA ORAL,03,Procedimentos clínicos,0,2026-05-01,2026,5
0307030083,TRATAMENTO DE PERICORONARITE,03,Procedimentos clínicos,0,2026-05-01,2026,5
0307040011,COLOCACAO DE PLACA DE MORDIDA,03,Procedimentos clínicos,0,2026-05-01,2026,5
0307040062,MANUTENCAO PERIODICA DE PROTESE BUCO-MAXILO-FACIAL,03,Procedimentos clínicos,0,2026-05-01,2026,5
0307040070,MOLDAGEM DENTO-GENGIVAL P/ CONSTRUCAO DE PROTESE DENTARIA,03,Procedimentos clínicos,0,2026-05-01,2026,5
0307040089,REEMBASAMENTO E CONSERTO DE PROTESE DENTARIA,03,Procedimentos clínicos,0,2026-05-01,2026,5
0307040100,INSTALACAO DE PROTESE EM PACIENTES COM ANOMALIAS CRANIO E BUCOMAXILOFACIAL,03,Procedimentos clínicos,0,2026-05-01,2026,5
0307040119,INSTALACAO DE APARELHO ORTODONTICO/ORTOPEDICO FIXO,03,Procedimentos clínicos,0,2026-05-01,2026,5
0307040127,MANUTENCAO/CONSERTO DE APARELHO ORTODONTICO/ORTOPEDICO,03,Procedimentos clínicos,0,2026-05-01,2026,5
0307040135,CIMENTACAO DE PROTESE DENTARIA,03,Procedimentos clínicos,0,2026-05-01,2026,5
0307040143,ADAPTACAO DE PROTESE DENTARIA,03,Procedimentos clínicos,0,2026-05-01,2026,5
0307040151,AJUSTE OCLUSAL,03,Procedimentos clínicos,19,2026-05-01,2026,5
0307040160,INSTALACAO DE PROTESE DENTARIA,03,Procedimentos clínicos,0,2026-05-01,2026,5
0307040178,MOLDAGEM DENTO-GENGIVAL COM FINALIDADE ORTODONTICA,03,Procedimentos clínicos,0,2026-05-01,2026,5
0307040186,ESCANEAMENTO INTRAORAL,03,Procedimentos clínicos,0,2026-05-01,2026,5
0307040194,PLANEJAMENTO DE PROTESE DENTARIA E BUCOMAXILOFACIAL EM FLUXO DIGITAL,03,Procedimentos clínicos,0,2026-05-01,2026,5
0307050017,FOTOBIOMODULACAO A LASER DE BAIXA POTENCIA PARA O TRATAMENTO DA MUCOSITE ORAL RADIOINDUZIDA E/OU Q,03,Procedimentos clínicos,0,2026-05-01,2026,5
0309020018,HIPERSENSIBILIZACAO ESPECIFICA (POR TRATAMENTO COMPLETO),03,Procedimentos clínicos,0,2026-05-01,2026,5
0309020026,HIPOSENSIBILIZACAO C/ PRODUTOS AUTOGENOS (POR TRATAMENTO COMPLETO),03,Procedimentos clínicos,0,2026-05-01,2026,5
0309020034,HIPOSENSIBILIZACAO INESPECIFICA (POR TRATAMENTO COMPLETO),03,Procedimentos clínicos,0,2026-05-01,2026,5
0309030013,CATETERISMO EVACUADOR DE BEXIGA,03,Procedimentos clínicos,3,2026-05-01,2026,5
0309030021,CATETERISMO DE CANAIS EJACULADORES,03,Procedimentos clínicos,0,2026-05-01,2026,5
0309030030,CAUTERIZACAO QUIMICA DE BEXIGA,03,Procedimentos clínicos,0,2026-05-01,2026,5
0309030048,CRIOCAUTERIZACAO / ELETROCOAGULACAO DE COLO DE UTERO,03,Procedimentos clínicos,1,2026-05-01,2026,5
0309030056,DILATACAO DE URETRA (POR SESSAO),03,Procedimentos clínicos,6,2026-05-01,2026,5
0309030064,DILATACAO ENDOSCOPICA UNI / BILATERAL,03,Procedimentos clínicos,0,2026-05-01,2026,5
0309030080,INSTILACAO DE BEXIGA,03,Procedimentos clínicos,0,2026-05-01,2026,5
0309030102,LITOTRIPSIA EXTRACORPOREA (ONDA DE CHOQUE - TRATATAMENTO SUBSEQUENTE EM 1 REGIAO RENAL),03,Procedimentos clínicos,0,2026-05-01,2026,5
0309030110,LITOTRIPSIA EXTRACORPOREA (ONDA DE CHOQUE - TRATATAMENTO SUBSEQUENTE EM 2 REGIOES RENAIS),03,Procedimentos clínicos,0,2026-05-01,2026,5
0309030129,LITOTRIPSIA EXTRACORPOREA (ONDA DE CHOQUE PARCIAL / COMPLETA EM 1 REGIAO RENAL),03,Procedimentos clínicos,0,2026-05-01,2026,5
0309030137,LITOTRIPSIA EXTRACORPOREA (ONDA DE CHOQUE PARCIAL / COMPLETA EM 2 REGIOES RENAIS),03,Procedimentos clínicos,0,2026-05-01,2026,5
0309030145,MASSAGEM DE PROSTATA (POR SESSAO),03,Procedimentos clínicos,0,2026-05-01,2026,5
0309040027,CARDIOVERSAO ELETRICA,03,Procedimentos clínicos,0,2026-05-01,2026,5
0309050014,SESSAO DE ACUPUNTURA APLICACAO DE VENTOSAS / MOXA,03,Procedimentos clínicos,0,2026-05-01,2026,5
0309050022,SESSAO DE ACUPUNTURA COM INSERCAO DE AGULHAS,03,Procedimentos clínicos,228,2026-05-01,2026,5
0309050030,SESSAO DE ELETROACUPUNTURA/LASER ACUPUNTURA,03,Procedimentos clínicos,52,2026-05-01,2026,5
0309050049,SESSAO DE AURICULOTERAPIA,03,Procedimentos clínicos,1,2026-05-01,2026,5
0309050057,SESSAO DE MASSOTERAPIA,03,Procedimentos clínicos,0,2026-05-01,2026,5
0309050065,TRATAMENTO TERMAL/CRENOTERAPICO,03,Procedimentos clínicos,0,2026-05-01,2026,5
0309050073,TRATAMENTO NATUROPATICO,03,Procedimentos clínicos,0,2026-05-01,2026,5
0309050081,TRATAMENTO OSTEOPATICO,03,Procedimentos clínicos,0,2026-05-01,2026,5
0309050090,TRATAMENTO QUIROPRATICO,03,Procedimentos clínicos,0,2026-05-01,2026,5
0309050120,SESSAO DE AROMATERAPIA,03,Procedimentos clínicos,0,2026-05-01,2026,5
0309050138,SESSAO DE CROMOTERAPIA,03,Procedimentos clínicos,0,2026-05-01,2026,5
0309050146,SESSAO DE GEOTERAPIA,03,Procedimentos clínicos,0,2026-05-01,2026,5
0309050154,SESSAO DE HIPNOTERAPIA,03,Procedimentos clínicos,0,2026-05-01,2026,5
0309050162,SESSAO DE IMPOSICAO DE MAOS,03,Procedimentos clínicos,0,2026-05-01,2026,5
0309050170,SESSAO DE OZONIOTERAPIA APLICADA A ODONTOLOGIA,03,Procedimentos clínicos,0,2026-05-01,2026,5
0309050189,SESSAO DE TERAPIA DE FLORAIS,03,Procedimentos clínicos,0,2026-05-01,2026,5
0309050197,TRATAMENTO HOMEOPATICO,03,Procedimentos clínicos,0,2026-05-01,2026,5
0309050200,TRATAMENTO FITOTERAPICO,03,Procedimentos clínicos,0,2026-05-01,2026,5
0309050219,TRATAMENTO ANTROPOSOFICO,03,Procedimentos clínicos,0,2026-05-01,2026,5
0309050227,TRATAMENTO AYURVEDICO,03,Procedimentos clínicos,0,2026-05-01,2026,5
0309050235,TRATAMENTO EM MEDICINA TRADICIONAL CHINESA,03,Procedimentos clínicos,0,2026-05-01,2026,5
0309050243,SESSAO DE SHANTALA,03,Procedimentos clínicos,0,2026-05-01,2026,5
0309070015,TRATAMENTO ESCLEROSANTE NAO ESTETICO DE VARIZES DOS MEMBROS INFERIORES (UNILATERAL),03,Procedimentos clínicos,1,2026-05-01,2026,5
0309070023,TRATAMENTO ESCLEROSANTE NAO ESTETICO DE VARIZES DOS MEMBROS INFERIORES (BILATERAL),03,Procedimentos clínicos,2,2026-05-01,2026,5
0310010012,ASSISTENCIA AO PARTO SEM DISTOCIA,03,Procedimentos clínicos,0,2026-05-01,2026,5
0311010016,ATENDIMENTO MULTIPROFFISSIONAL EM CUIDADOS PALIATIVO NA ATENCAO ESPECIALIZADA,03,Procedimentos clínicos,0,2026-05-01,2026,5
0311010024,ATENCAO MULTIPROFISSIONAL EM CUIDADOS PALIATIVOS NA ATENCAO PRIMARIA,03,Procedimentos clínicos,0,2026-05-01,2026,5
0311020038,ATIVIDADE EDUCATIVA EM CUIDADOS PALIATIVOS COM GRUPO DE FAMILIARES DE PACIENTES,03,Procedimentos clínicos,0,2026-05-01,2026,5
0401010015,CURATIVO GRAU II C/ OU S/ DEBRIDAMENTO,04,Procedimentos cirúrgicos,462,2026-05-01,2026,5
0401010031,DRENAGEM DE ABSCESSO,04,Procedimentos cirúrgicos,0,2026-05-01,2026,5
0401010040,ELETROCOAGULACAO DE LESAO CUTANEA,04,Procedimentos cirúrgicos,9,2026-05-01,2026,5
0401010058,EXCISAO DE LESAO E/OU SUTURA DE FERIMENTO DA PELE ANEXOS E MUCOSA,04,Procedimentos cirúrgicos,222,2026-05-01,2026,5
0401010066,EXCISAO E/OU SUTURA SIMPLES DE PEQUENAS LESOES / FERIMENTOS DE PELE / ANEXOS E MUCOSA,04,Procedimentos cirúrgicos,71,2026-05-01,2026,5
0401010074,EXERESE DE TUMOR DE PELE E ANEXOS / CISTO SEBACEO / LIPOMA,04,Procedimentos cirúrgicos,192,2026-05-01,2026,5
0401010082,FRENECTOMIA/FRENOTOMIA.,04,Procedimentos cirúrgicos,11,2026-05-01,2026,5
0401010090,FULGURACAO / CAUTERIZACAO QUIMICA DE LESOES CUTANEAS,04,Procedimentos cirúrgicos,940,2026-05-01,2026,5
0401010104,INCISAO E DRENAGEM DE ABSCESSO,04,Procedimentos cirúrgicos,2,2026-05-01,2026,5
0401010112,RETIRADA DE CORPO ESTRANHO SUBCUTANEO,04,Procedimentos cirúrgicos,2,2026-05-01,2026,5
0401010120,RETIRADA DE LESAO POR SHAVING,04,Procedimentos cirúrgicos,39,2026-05-01,2026,5
0401010139,TRATAMENTO CIRURGICO DE FISTULA DO PESCOCO (POR APROXIMACAO),04,Procedimentos cirúrgicos,1,2026-05-01,2026,5
0401020088,EXERESE DE CISTO SACRO-COCCIGEO,04,Procedimentos cirúrgicos,0,2026-05-01,2026,5
0401020150,TRATAMENTO CIRURGICO DO SINUS PRE-AURICULAR,04,Procedimentos cirúrgicos,0,2026-05-01,2026,5
0401020177,CIRURGIA DE UNHA (CANTOPLASTIA),04,Procedimentos cirúrgicos,1,2026-05-01,2026,5
0403050014,ALCOOLIZACAO DE NERVO CRANIANO,04,Procedimentos cirúrgicos,0,2026-05-01,2026,5
0403050022,NEUROLISE DO TRIGEMEO COM GLICEROL,04,Procedimentos cirúrgicos,0,2026-05-01,2026,5
0403050081,NEUROTOMIA PERCUTANEA DE NERVOS PERIFERICOS POR AGENTES QUIMICOS,04,Procedimentos cirúrgicos,11,2026-05-01,2026,5
0404010016,ADENOIDECTOMIA,04,Procedimentos cirúrgicos,0,2026-05-01,2026,5
0404010059,DRENAGEM DE ABSCESSO FARINGEO,04,Procedimentos cirúrgicos,0,2026-05-01,2026,5
0404010075,DRENAGEM DE FURUNCULO NO CONDUTO AUDITIVO EXTERNO,04,Procedimentos cirúrgicos,9,2026-05-01,2026,5
0404010091,DUCHA DE POLITZER (UNI / BILATERAL),04,Procedimentos cirúrgicos,0,2026-05-01,2026,5
0404010121,"EXERESE DE TUMOR DE VIAS AEREAS SUPERIORES, FACE E PESCOCO",04,Procedimentos cirúrgicos,0,2026-05-01,2026,5
0404010156,INFILTRACAO MEDICAMENTOSA EM CORNETO INFERIOR,04,Procedimentos cirúrgicos,13,2026-05-01,2026,5
0404010253,PARACENTESE DO TIMPANO,04,Procedimentos cirúrgicos,1,2026-05-01,2026,5
0404010261,PUNCAO TRANSMEATICA DO SEIO MAXILAR (UNILATERAL),04,Procedimentos cirúrgicos,0,2026-05-01,2026,5
0404010270,REMOCAO DE CERUMEN DE CONDUTO AUDITIVO EXTERNO UNI / BILATERAL,04,Procedimentos cirúrgicos,18,2026-05-01,2026,5
0404010296,RESSECCAO DE SINEQUIAS,04,Procedimentos cirúrgicos,0,2026-05-01,2026,5
0404010300,RETIRADA DE CORPO ESTRANHO DA CAVIDADE AUDITIVA E NASAL,04,Procedimentos cirúrgicos,0,2026-05-01,2026,5
0404010318,RETIRADA DE CORPO ESTRANHO DE OUVIDO / FARINGE / LARINGE / NARIZ,04,Procedimentos cirúrgicos,0,2026-05-01,2026,5
0404010342,TAMPONAMENTO NASAL ANTERIOR E/OU POSTERIOR,04,Procedimentos cirúrgicos,0,2026-05-01,2026,5
0404010369,TIMPANOTOMIA P/ TUBO DE VENTILACAO,04,Procedimentos cirúrgicos,0,2026-05-01,2026,5
0404010393,TRATAMENTO CIRURGICO DE PERICONDRITE DE PAVILHAO,04,Procedimentos cirúrgicos,0,2026-05-01,2026,5
0404010440,ANTROSTOMIA DE MAXILA INTRANASAL,04,Procedimentos cirúrgicos,0,2026-05-01,2026,5
0404020038,CORRECAO CIRURGICA DE FISTULA ORO-NASAL / ORO-SINUSAL,04,Procedimentos cirúrgicos,0,2026-05-01,2026,5
0404020054,DRENAGEM DE ABSCESSO DA BOCA E ANEXOS,04,Procedimentos cirúrgicos,0,2026-05-01,2026,5
0404020089,EXCISAO DE RANULA OU FENOMENO DE RETENCAO SALIVAR,04,Procedimentos cirúrgicos,0,2026-05-01,2026,5
0404020097,EXCISAO E SUTURA DE LESAO NA BOCA,04,Procedimentos cirúrgicos,3,2026-05-01,2026,5
0404020100,EXCISAO EM CUNHA DE LABIO,04,Procedimentos cirúrgicos,0,2026-05-01,2026,5
0404020313,RETIRADA DE CORPO ESTRANHO DOS OSSOS DA FACE,04,Procedimentos cirúrgicos,0,2026-05-01,2026,5
0404020445,CONTENCAO DE DENTES POR SPLINTAGEM,04,Procedimentos cirúrgicos,0,2026-05-01,2026,5
0404020488,OSTEOTOMIA DAS FRATURAS ALVEOLO-DENTARIAS,04,Procedimentos cirúrgicos,0,2026-05-01,2026,5
0404020577,REDUCAO DE FRATURA ALVEOLO-DENTARIA SEM OSTEOSSINTESE,04,Procedimentos cirúrgicos,0,2026-05-01,2026,5
0404020615,REDUCAO DE LUXACAO TEMPORO-MANDIBULAR,04,Procedimentos cirúrgicos,0,2026-05-01,2026,5
0404020623,RETIRADA DE MATERIAL DE SINTESE OSSEA / DENTARIA,04,Procedimentos cirúrgicos,0,2026-05-01,2026,5
0404020631,RETIRADA DE MEIOS DE FIXACAO MAXILO-MANDIBULAR,04,Procedimentos cirúrgicos,6,2026-05-01,2026,5
0404020674,RECONSTRUCAO PARCIAL DO LABIO TRAUMATIZADO,04,Procedimentos cirúrgicos,0,2026-05-01,2026,5
0405010010,CORRECAO CIRURGICA DE ENTROPIO E ECTROPIO,04,Procedimentos cirúrgicos,2,2026-05-01,2026,5
0405010028,CORRECAO CIRURGICA DE EPICANTO E TELECANTO,04,Procedimentos cirúrgicos,0,2026-05-01,2026,5
0405010036,DACRIOCISTORRINOSTOMIA,04,Procedimentos cirúrgicos,2,2026-05-01,2026,5
0405010044,DRENAGEM DE ABSCESSO DE PALPEBRA,04,Procedimentos cirúrgicos,0,2026-05-01,2026,5
0405010052,EPILACAO A LASER,04,Procedimentos cirúrgicos,9,2026-05-01,2026,5
0405010060,EPILACAO DE CILIOS,04,Procedimentos cirúrgicos,1,2026-05-01,2026,5
0405010079,EXERESE DE CALAZIO E OUTRAS PEQUENAS LESOES DA PALPEBRA E SUPERCILIOS,04,Procedimentos cirúrgicos,6,2026-05-01,2026,5
0405010109,OCLUSAO DE PONTO LACRIMAL,04,Procedimentos cirúrgicos,2,2026-05-01,2026,5
0405010117,RECONSTITUICAO DE CANAL LACRIMAL,04,Procedimentos cirúrgicos,0,2026-05-01,2026,5
0405010125,RECONSTITUICAO PARCIAL DE PALPEBRA COM TARSORRAFIA,04,Procedimentos cirúrgicos,1,2026-05-01,2026,5
0405010141,SIMBLEFAROPLASTIA,04,Procedimentos cirúrgicos,4,2026-05-01,2026,5
0405010168,SONDAGEM DE VIAS LACRIMAIS,04,Procedimentos cirúrgicos,0,2026-05-01,2026,5
0405010176,SUTURA DE PALPEBRAS,04,Procedimentos cirúrgicos,1,2026-05-01,2026,5
0405010184,TRATAMENTO CIRURGICO DE BLEFAROCALASE,04,Procedimentos cirúrgicos,12,2026-05-01,2026,5
0405010192,TRATAMENTO CIRURGICO DE TRIQUIASE C/ OU S/ ENXERTO,04,Procedimentos cirúrgicos,1,2026-05-01,2026,5
0405010206,PUNCTOPLASTIA,04,Procedimentos cirúrgicos,0,2026-05-01,2026,5
0405020015,CORRECAO CIRURGICA DE ESTRABISMO (ACIMA DE 2 MUSCULOS),04,Procedimentos cirúrgicos,0,2026-05-01,2026,5
0405020023,CORRECAO CIRURGICA DO ESTRABISMO (ATE 2 MUSCULOS),04,Procedimentos cirúrgicos,1,2026-05-01,2026,5
0405030037,CRIOTERAPIA OCULAR,04,Procedimentos cirúrgicos,0,2026-05-01,2026,5
0405030045,FOTOCOAGULACAO A LASER,04,Procedimentos cirúrgicos,70,2026-05-01,2026,5
0405030053,INJECAO INTRA-VITREO,04,Procedimentos cirúrgicos,107,2026-05-01,2026,5
0405030070,RETINOPEXIA COM INTROFLEXAO ESCLERAL,04,Procedimentos cirúrgicos,0,2026-05-01,2026,5
0405030096,SUTURA DE ESCLERA,04,Procedimentos cirúrgicos,0,2026-05-01,2026,5
0405030100,TRATAMENTO CIRURGICO DE DEISCENCIA DE SUTURA DE ESCLERA,04,Procedimentos cirúrgicos,0,2026-05-01,2026,5
0405030118,TRATAMENTO CIRURGICO DE MIIASE PALPEBRAL,04,Procedimentos cirúrgicos,0,2026-05-01,2026,5
0405030134,VITRECTOMIA ANTERIOR,04,Procedimentos cirúrgicos,2,2026-05-01,2026,5
0405030150,VITRIOLISE A YAG LASER,04,Procedimentos cirúrgicos,0,2026-05-01,2026,5
0405030193,PAN-FOTOCOAGULACAO DE RETINA A LASER,04,Procedimentos cirúrgicos,24,2026-05-01,2026,5
0405030215,RETINOPEXIA PNEUMATICA,04,Procedimentos cirúrgicos,0,2026-05-01,2026,5
0405030223,REMOCAO DE OLEO DE SILICONE,04,Procedimentos cirúrgicos,3,2026-05-01,2026,5
0405040075,EVISCERACAO DE GLOBO OCULAR,04,Procedimentos cirúrgicos,0,2026-05-01,2026,5
0405040105,EXPLANTE DE LENTE INTRA OCULAR,04,Procedimentos cirúrgicos,1,2026-05-01,2026,5
0405040130,INJECAO RETROBULBAR / PERIBULBAR,04,Procedimentos cirúrgicos,0,2026-05-01,2026,5
0405040199,TRATAMENTO CIRURGICO DE XANTELASMA,04,Procedimentos cirúrgicos,1,2026-05-01,2026,5
0405040202,TRATAMENTO DE PTOSE PALPEBRAL,04,Procedimentos cirúrgicos,3,2026-05-01,2026,5
0405040210,REPOSICIONAMENTO DE LENTE INTRAOCULAR,04,Procedimentos cirúrgicos,1,2026-05-01,2026,5
0405050020,CAPSULOTOMIA A YAG LASER,04,Procedimentos cirúrgicos,157,2026-05-01,2026,5
0405050038,CAUTERIZACAO DE CORNEA,04,Procedimentos cirúrgicos,3,2026-05-01,2026,5
0405050046,CICLOCRIOCOAGULACAO / DIATERMIA,04,Procedimentos cirúrgicos,4,2026-05-01,2026,5
0405050070,CORRECAO CIRURGICA DE HERNIA DE IRIS,04,Procedimentos cirúrgicos,0,2026-05-01,2026,5
